2026-03-19,"2,632.7393"
2026-03-19,"2,632.7393"
2026-03-19,"2,632.7393"
2026-03-23,"2,616.5945"
2026-03-24,"2,613.9562"
2026-03-25,"2,625.4283"
2026-03-26,"2,632.7040"
2026-03-27,"2,631.9732"
2026-03-27,"2,631.9732"
2026-03-27,"2,631.9732"
2026-03-30,"2,632.3193"
2026-03-31,"2,634.2143"
2026-04-01,"2,647.7798"
2026-04-01,"2,647.7798"
2026-04-01,"2,647.7798"
2026-04-01,"2,647.7798"
2026-04-01,"2,647.7798"
2026-04-06,"2,648.9572"
2026-04-07,"2,650.1183"
2026-04-08,"2,661.4646"
2026-04-08,"2,661.4646"
2026-04-10,"2,659.3774"
